Date,MMM,ABT,ABBV,ABMD,ACN,ATVI,ADBE,AMD,AAP,AES,AMG,AFL
2011-11-11,68.14873504638672,21.39183235168457,,19.40999984741211,49.75114822387695,11.797630310058596,28.43000030517578,5.949999809265138,69.17145538330078,9.580700874328613,91.34320068359376,15.78628635406494
2011-11-14,67.80092620849611,21.278060913085934,,18.670000076293945,48.52781677246094,11.881169319152832,28.239999771118164,5.789999961853027,67.89198303222656,9.515633583068848,90.2505111694336,15.82198715209961
2011-11-15,67.80092620849611,21.380062103271484,,19.38999938964844,48.87373352050781,11.342803001403807,28.46999931335449,5.760000228881836,67.37034606933594,9.613228797912598,91.33336639404295,15.782708168029785
2011-11-16,67.80092620849611,21.09368896484375,,18.729999542236328,48.03006362915039,11.3984956741333,28.540000915527344,5.679999828338622,65.95301818847656,9.515633583068848,90.57537078857422,15.461343765258787
2011-11-17,66.60837554931639,20.952463150024414,,18.739999771118164,46.99235153198242,11.25926399230957,27.690000534057614,5.440000057220459,66.494384765625,9.344840049743652,87.58275604248047,14.982866287231445
2011-11-18,66.69947052001953,20.995615005493164,,18.38999938964844,46.48614501953125,11.185006141662598,27.18000030517578,5.46999979019165,66.87821197509766,9.556300163269043,88.42935180664062,14.99000644683838
2011-11-21,64.91893768310547,20.70140266418457,,17.790000915527344,46.4524040222168,11.027210235595703,26.6299991607666,5.420000076293945,66.47468566894531,9.344840049743652,85.07251739501953,14.665064811706545
2011-11-22,64.91060638427734,20.67001342773437,,17.65999984741211,46.25835800170898,11.045774459838867,26.32999992370605,5.300000190734863,65.89396667480469,9.14964771270752,84.22593688964844,14.643640518188475
2011-11-23,63.00074005126953,20.5366325378418,,17.59000015258789,45.24595260620117,10.906540870666504,25.940000534057614,5.050000190734863,65.79557037353516,9.04392147064209,81.44989776611328,14.1008882522583
2011-11-25,63.49280166625977,20.4189395904541,,17.350000381469727,45.30501556396485,10.906540870666504,25.82999992370605,4.989999771118164,66.08100891113281,9.019518852233887,80.56392669677734,13.943771362304688
2011-11-28,64.81886291503906,20.870086669921875,,18.440000534057614,46.64645004272461,11.287111282348633,26.6200008392334,5.300000190734863,66.23847198486328,9.287908554077148,86.37193298339844,14.547229766845705
2011-11-29,64.41854095458984,20.811237335205078,,18.959999084472656,46.88267517089844,11.22213649749756,26.06999969482422,5.320000171661377,66.45499420166016,9.474969863891602,86.1849136352539,14.597217559814453
2011-11-30,67.5877685546875,21.399682998657227,,20.13999938964844,48.87373352050781,11.528446197509766,27.420000076293945,5.690000057220459,68.12818145751953,9.824687004089355,93.09545135498048,15.511333465576172
2011-12-01,66.97059631347656,21.38790702819824,,19.90999984741211,48.90747451782226,11.519164085388185,27.13999938964844,5.699999809265138,67.66558837890625,9.849087715148926,91.5696029663086,15.368502616882324
2011-12-02,66.52022552490234,21.242759704589844,,19.88999938964844,49.253379821777344,11.389215469360352,27.11000061035156,5.6500000953674325,67.97069549560547,9.710826873779297,94.17829895019531,15.607744216918945
2011-12-05,67.49601745605469,21.30552673339844,,20.299999237060547,50.04643249511719,11.547011375427244,27.90999984741211,5.760000228881836,68.817138671875,9.824687004089355,96.63932037353516,15.86483669281006
2011-12-06,68.49683380126953,21.395751953125,,20.600000381469727,49.91987609863281,11.491320610046387,27.959999084472656,5.6599998474121085,68.98445892333984,9.81655502319336,95.67459869384766,15.996954917907715
2011-12-07,68.71365356445311,21.45852279663086,,20.549999237060547,49.38837051391602,11.389215469360352,27.86000061035156,5.71999979019165,68.89589691162111,9.792157173156738,96.02897644042969,16.004096984863278
2011-12-08,67.10404205322266,21.254533767700195,,19.90999984741211,47.81071090698242,11.073620796203613,27.3799991607666,5.46999979019165,68.79745483398439,9.36110782623291,92.12088775634766,15.23995876312256
2011-12-09,68.55520629882811,21.407527923583984,,21.11000061035156,49.53178405761719,11.361366271972654,28.040000915527344,5.539999961853027,69.17145538330078,9.645763397216797,94.35548400878906,15.632736206054688
2011-12-12,67.21244049072266,21.289833068847656,,20.59000015258789,49.1183967590332,11.249980926513672,27.38999938964844,5.300000190734863,68.06910705566406,9.531900405883787,91.8846206665039,15.314942359924315
2011-12-13,66.22834777832031,21.321216583251953,,20.440000534057614,48.87373352050781,11.120031356811523,26.989999771118164,5.179999828338623,66.82901763916016,9.491236686706543,89.92564392089844,15.082846641540527
2011-12-14,65.47773742675781,21.274147033691406,,20.0,47.27075958251953,10.915823936462402,26.520000457763672,5.070000171661377,65.84477233886719,9.36110782623291,88.81327819824219,14.861454963684082
2011-12-15,65.76964569091797,21.533056259155273,,19.770000457763672,47.35512924194336,11.008646011352539,26.459999084472656,5.039999961853027,66.64200592041016,9.409906387329102,89.03968811035156,14.711481094360352
2011-12-16,65.77797698974611,21.533056259155273,,19.25,45.68465805053711,11.027210235595703,28.20000076293945,5.130000114440918,66.92742919921875,9.35297393798828,90.10284423828124,14.60793399810791
2011-12-19,64.90229034423828,21.321216583251953,,18.25,45.13628005981445,10.813720703125,27.51000022888184,4.860000133514403,65.93333435058594,9.336706161499023,88.27184295654297,14.16158676147461
2011-12-20,66.97892761230469,21.521286010742188,,18.190000534057614,45.76058959960938,11.01792812347412,28.440000534057614,5.190000057220459,67.90182495117189,9.507502555847168,93.20372772216795,14.586505889892578
2011-12-21,66.72038269042969,21.748821258544922,,17.899999618530273,43.91295623779297,11.073620796203613,27.96999931335449,5.079999923706055,67.47822570800781,9.42617130279541,93.66641235351562,14.897165298461914
2011-12-22,67.52938842773439,21.831205368041992,,18.520000457763672,44.360107421875,11.045774459838867,27.88999938964844,5.449999809265137,68.34511566162111,9.596963882446287,94.6705093383789,15.147120475769045
2011-12-23,68.55520629882811,21.97635078430176,,18.46999931335449,44.62163543701172,11.324239730834961,28.290000915527344,5.4099998474121085,69.20213317871094,9.653894424438477,95.23160552978516,15.382783889770508
2011-12-27,68.62191009521484,22.05873680114746,,18.36000061035156,44.65539169311523,11.296393394470215,28.5,5.380000114440918,69.86212158203125,9.686427116394043,95.27099609375,15.461343765258787
2011-12-28,67.67950439453125,21.901813507080078,,18.25,44.59633255004883,11.25926399230957,28.020000457763672,5.28000020980835,69.21199798583984,9.531900405883787,92.9182586669922,15.139976501464846
2011-12-29,68.48014831542969,22.09796524047852,,18.3799991607666,45.42312622070313,11.417059898376465,28.309999465942386,5.3400001525878915,69.30062103271484,9.662029266357422,95.42849731445312,15.450629234313965
2011-12-30,68.1632080078125,22.05873680114746,,18.46999931335449,44.908485412597656,11.435625076293945,28.270000457763672,5.400000095367432,68.59137725830078,9.629496574401855,94.45392608642578,15.44705581665039
2012-01-03,69.63108062744139,22.25095558166504,,18.25,44.67226028442383,11.324239730834961,28.56999969482422,5.480000019073486,68.06925201416016,9.857223510742188,95.9896240234375,16.02552604675293
2012-01-04,70.20653533935547,22.164648056030273,,18.11000061035156,44.65539169311523,11.240700721740724,28.28000068664551,5.460000038146973,69.66509246826172,9.784025192260742,96.27508544921876,15.914830207824707
2012-01-05,69.88961029052734,22.11365509033203,,18.270000457763672,43.80327987670898,11.240700721740724,28.479999542236328,5.460000038146973,70.1083984375,10.019880294799805,96.6983871459961,16.018381118774414
2012-01-06,69.53097534179689,21.913589477539066,,18.13999938964844,43.727352142333984,11.361366271972654,28.71999931335449,5.429999828338623,70.43346405029297,9.946687698364258,96.4916534423828,15.796989440917967
2012-01-09,69.94802093505861,21.909666061401367,,18.209999084472656,43.65142059326172,11.324239730834961,28.53000068664551,5.5900001525878915,70.41376495361328,10.14187717437744,98.4309310913086,15.436346054077148
2012-01-10,70.30660247802734,22.01165771484375,,18.15999984741211,44.40229415893555,11.556293487548828,29.20000076293945,5.710000038146973,70.47286987304688,10.328935623168944,100.88211822509766,15.664875030517578
2012-01-11,69.86457061767578,22.135643005371094,,18.239999771118164,45.27970504760742,11.704808235168455,29.31999969482422,5.809999942779541,70.94573211669922,10.296404838562012,99.4645767211914,15.786282539367676
2012-01-12,70.28992462158203,22.03179168701172,,18.31999969482422,45.507484436035156,11.658398628234865,29.229999542236328,5.820000171661378,70.58125305175781,10.206942558288574,98.37187957763672,15.736287117004395
